YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 09 26 17 00 277  6.0  6.3 99.00 99.00 99.00 999 1009.1 999.0 999.0 999.0 99.0 99.00
2021 09 26 18 00 248  9.6 10.1 99.00 99.00 99.00 999 1008.7 999.0 999.0 999.0 99.0 99.00
2021 09 26 19 00 278 11.5 12.7 99.00 99.00 99.00 999 1008.5 999.0 999.0 999.0 99.0 99.00
2021 09 26 20 00 280  9.8 10.5 99.00 99.00 99.00 999 1009.1 999.0 999.0 999.0 99.0 99.00
2021 09 26 21 00 292 10.9 11.9 99.00 99.00 99.00 999 1009.5 999.0 999.0 999.0 99.0 99.00
2021 09 26 22 00 292 12.3 14.0 99.00 99.00 99.00 999 1010.6 999.0 999.0 999.0 99.0 99.00
2021 09 26 23 00 295 11.8 13.4 99.00 99.00 99.00 999 1011.7 999.0 999.0 999.0 99.0 99.00
2021 09 27 00 00 300  7.5  8.4 99.00 99.00 99.00 999 1012.7 999.0 999.0 999.0 99.0 99.00
2021 09 27 01 00 292  9.2  9.8 99.00 99.00 99.00 999 1013.3 999.0 999.0 999.0 99.0 99.00
2021 09 27 02 00 283  7.6  8.2 99.00 99.00 99.00 999 1013.8 999.0 999.0 999.0 99.0 99.00
2021 09 27 03 00 275  8.2  8.9 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2021 09 27 04 00 259  8.7  9.0 99.00 99.00 99.00 999 1014.3 999.0 999.0 999.0 99.0 99.00
2021 09 27 05 00 265  9.7 10.1 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2021 09 27 06 00 267 10.3 11.0 99.00 99.00 99.00 999 1014.7 999.0 999.0 999.0 99.0 99.00
2021 09 27 07 00 264  8.4  9.3 99.00 99.00 99.00 999 1014.6 999.0 999.0 999.0 99.0 99.00
2021 09 27 08 00 266  8.1  8.9 99.00 99.00 99.00 999 1014.6 999.0 999.0 999.0 99.0 99.00
2021 09 27 09 00 274  9.7 10.9 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2021 09 27 10 00 274  8.2  9.0 99.00 99.00 99.00 999 1014.8 999.0 999.0 999.0 99.0 99.00
2021 09 27 11 00 287  4.5  4.9 99.00 99.00 99.00 999 1015.3 999.0 999.0 999.0 99.0 99.00
2021 09 27 12 00 299  4.9  5.4 99.00 99.00 99.00 999 1015.7 999.0 999.0 999.0 99.0 99.00
2021 09 27 13 00 247  6.8  7.3 99.00 99.00 99.00 999 1015.8 999.0 999.0 999.0 99.0 99.00
2021 09 27 14 00 247  6.4  6.7 99.00 99.00 99.00 999 1015.5 999.0 999.0 999.0 99.0 99.00
2021 09 27 15 00 243  5.3  6.1 99.00 99.00 99.00 999 1015.2 999.0 999.0 999.0 99.0 99.00
2021 09 27 16 00 242 11.3 12.0 99.00 99.00 99.00 999 1014.5 999.0 999.0 999.0 99.0 99.00
2021 09 27 17 00 248 10.7 11.3 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2021 09 27 18 00 244  8.6  9.9 99.00 99.00 99.00 999 1013.8 999.0 999.0 999.0 99.0 99.00
2021 09 27 19 00 226 10.3 11.0 99.00 99.00 99.00 999 1012.8 999.0 999.0 999.0 99.0 99.00
2021 09 27 20 00 221 10.9 11.8 99.00 99.00 99.00 999 1012.3 999.0 999.0 999.0 99.0 99.00
2021 09 27 21 00 219 12.0 13.1 99.00 99.00 99.00 999 1011.7 999.0 999.0 999.0 99.0 99.00
2021 09 27 22 00 221 13.5 15.2 99.00 99.00 99.00 999 1011.2 999.0 999.0 999.0 99.0 99.00
2021 09 27 23 00 224 13.8 15.4 99.00 99.00 99.00 999 1011.4 999.0 999.0 999.0 99.0 99.00
2021 09 28 00 00 226 14.2 15.4 99.00 99.00 99.00 999 1011.7 999.0 999.0 999.0 99.0 99.00
2021 09 28 01 00 224 14.9 17.5 99.00 99.00 99.00 999 1011.8 999.0 999.0 999.0 99.0 99.00
2021 09 28 02 00 227 14.6 15.9 99.00 99.00 99.00 999 1012.1 999.0 999.0 999.0 99.0 99.00
2021 09 28 03 00 227 16.1 17.9 99.00 99.00 99.00 999 1012.0 999.0 999.0 999.0 99.0 99.00
2021 09 28 04 00 223 14.3 15.5 99.00 99.00 99.00 999 1011.9 999.0 999.0 999.0 99.0 99.00
2021 09 28 05 00 225 14.0 15.3 99.00 99.00 99.00 999 1011.7 999.0 999.0 999.0 99.0 99.00
2021 09 28 06 00 228 13.6 15.6 99.00 99.00 99.00 999 1011.4 999.0 999.0 999.0 99.0 99.00
2021 09 28 07 00 230 13.0 14.3 99.00 99.00 99.00 999 1010.9 999.0 999.0 999.0 99.0 99.00
2021 09 28 08 00 231 12.8 14.1 99.00 99.00 99.00 999 1010.5 999.0 999.0 999.0 99.0 99.00
2021 09 28 09 00 228 11.8 13.5 99.00 99.00 99.00 999 1010.4 999.0 999.0 999.0 99.0 99.00
2021 09 28 10 00 232 11.6 12.7 99.00 99.00 99.00 999 1010.4 999.0 999.0 999.0 99.0 99.00
2021 09 28 11 00 226 10.1 11.3 99.00 99.00 99.00 999 1010.6 999.0 999.0 999.0 99.0 99.00
2021 09 28 12 00 219  9.4 10.1 99.00 99.00 99.00 999 1010.2 999.0 999.0 999.0 99.0 99.00
2021 09 28 13 00 226  8.3  9.1 99.00 99.00 99.00 999 1010.3 999.0 999.0 999.0 99.0 99.00
2021 09 28 14 00 220  9.1  9.8 99.00 99.00 99.00 999 1010.3 999.0 999.0 999.0 99.0 99.00
2021 09 28 15 00 230  9.4 10.2 99.00 99.00 99.00 999 1010.2 999.0 999.0 999.0 99.0 99.00
2021 09 28 16 00 234  7.6  8.2 99.00 99.00 99.00 999 1010.3 999.0 999.0 999.0 99.0 99.00
2021 09 28 17 00 225  7.5  7.8 99.00 99.00 99.00 999 1009.8 999.0 999.0 999.0 99.0 99.00
2021 09 28 18 00 233  6.3  6.8 99.00 99.00 99.00 999 1009.5 999.0 999.0 999.0 99.0 99.00
2021 09 28 19 00  11  3.2  3.9 99.00 99.00 99.00 999 1009.2 999.0 999.0 999.0 99.0 99.00
2021 09 28 20 00 323  1.5  1.9 99.00 99.00 99.00 999 1009.2 999.0 999.0 999.0 99.0 99.00
2021 09 28 21 00 222  3.5  3.9 99.00 99.00 99.00 999 1009.5 999.0 999.0 999.0 99.0 99.00
2021 09 28 22 00 236  4.5  4.9 99.00 99.00 99.00 999 1009.3 999.0 999.0 999.0 99.0 99.00
2021 09 28 23 00 257  6.0  7.1 99.00 99.00 99.00 999 1009.6 999.0 999.0 999.0 99.0 99.00
2021 09 29 00 00 258  6.3  6.6 99.00 99.00 99.00 999 1010.1 999.0 999.0 999.0 99.0 99.00
2021 09 29 01 00 284  7.0  7.5 99.00 99.00 99.00 999 1010.3 999.0 999.0 999.0 99.0 99.00
2021 09 29 02 00 309  6.1  6.7 99.00 99.00 99.00 999 1010.5 999.0 999.0 999.0 99.0 99.00
2021 09 29 03 00 344  6.5  7.2 99.00 99.00 99.00 999 1010.8 999.0 999.0 999.0 99.0 99.00
2021 09 29 04 00 344  8.5  9.9 99.00 99.00 99.00 999 1011.0 999.0 999.0 999.0 99.0 99.00
2021 09 29 05 00 355  9.5 10.4 99.00 99.00 99.00 999 1010.8 999.0 999.0 999.0 99.0 99.00
2021 09 29 06 00 346  9.9 10.9 99.00 99.00 99.00 999 1011.2 999.0 999.0 999.0 99.0 99.00
2021 09 29 07 00 351 10.6 11.7 99.00 99.00 99.00 999 1011.0 999.0 999.0 999.0 99.0 99.00
2021 09 29 08 00 358 10.8 12.7 99.00 99.00 99.00 999 1011.4 999.0 999.0 999.0 99.0 99.00
2021 09 29 09 00 351 10.8 12.1 99.00 99.00 99.00 999 1012.0 999.0 999.0 999.0 99.0 99.00
2021 09 29 10 00 350  9.3 10.1 99.00 99.00 99.00 999 1012.6 999.0 999.0 999.0 99.0 99.00
2021 09 29 11 00 349 10.8 12.0 99.00 99.00 99.00 999 1013.0 999.0 999.0 999.0 99.0 99.00
2021 09 29 12 00 343 11.2 11.9 99.00 99.00 99.00 999 1013.5 999.0 999.0 999.0 99.0 99.00
2021 09 29 13 00 342  9.2 10.4 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2021 09 29 14 00 348  7.5  8.8 99.00 99.00 99.00 999 1014.0 999.0 999.0 999.0 99.0 99.00
2021 09 29 15 00 358  7.4  8.9 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2021 09 29 16 00 342  6.5  7.9 99.00 99.00 99.00 999 1014.0 999.0 999.0 999.0 99.0 99.00
2021 09 29 17 00 345  5.2  6.2 99.00 99.00 99.00 999 1014.0 999.0 999.0 999.0 99.0 99.00
2021 09 29 18 00 358  4.5  5.4 99.00 99.00 99.00 999 1013.7 999.0 999.0 999.0 99.0 99.00
2021 09 29 19 00   2  7.5  7.8 99.00 99.00 99.00 999 1013.6 999.0 999.0 999.0 99.0 99.00
2021 09 29 20 00   5  4.5  4.8 99.00 99.00 99.00 999 1013.8 999.0 999.0 999.0 99.0 99.00
2021 09 29 21 00 340  4.9  5.8 99.00 99.00 99.00 999 1014.3 999.0 999.0 999.0 99.0 99.00
2021 09 29 22 00   0  6.0  6.7 99.00 99.00 99.00 999 1014.9 999.0 999.0 999.0 99.0 99.00
2021 09 29 23 00  32  4.7  5.3 99.00 99.00 99.00 999 1015.4 999.0 999.0 999.0 99.0 99.00
2021 09 30 00 00   1  2.9  3.5 99.00 99.00 99.00 999 1015.9 999.0 999.0 999.0 99.0 99.00
2021 09 30 01 00 355  4.0  4.4 99.00 99.00 99.00 999 1016.3 999.0 999.0 999.0 99.0 99.00
2021 09 30 02 00 345  5.4  6.2 99.00 99.00 99.00 999 1016.3 999.0 999.0 999.0 99.0 99.00
2021 09 30 03 00 359  5.6  6.2 99.00 99.00 99.00 999 1016.4 999.0 999.0 999.0 99.0 99.00
2021 09 30 04 00 355  7.1  7.9 99.00 99.00 99.00 999 1016.3 999.0 999.0 999.0 99.0 99.00
2021 09 30 05 00 359  6.3  7.1 99.00 99.00 99.00 999 1016.2 999.0 999.0 999.0 99.0 99.00
2021 09 30 06 00 352  5.9  6.4 99.00 99.00 99.00 999 1016.4 999.0 999.0 999.0 99.0 99.00
2021 09 30 07 00 347  5.7  6.6 99.00 99.00 99.00 999 1016.5 999.0 999.0 999.0 99.0 99.00
2021 09 30 08 00 347  5.2  5.8 99.00 99.00 99.00 999 1016.5 999.0 999.0 999.0 99.0 99.00
2021 09 30 09 00 351  7.0  8.0 99.00 99.00 99.00 999 1016.8 999.0 999.0 999.0 99.0 99.00
2021 09 30 10 00 351  9.0  9.8 99.00 99.00 99.00 999 1017.0 999.0 999.0 999.0 99.0 99.00
2021 09 30 11 00 352  6.6  7.5 99.00 99.00 99.00 999 1017.5 999.0 999.0 999.0 99.0 99.00
2021 09 30 12 00 345  6.5  7.2 99.00 99.00 99.00 999 1017.8 999.0 999.0 999.0 99.0 99.00
2021 09 30 13 00 331  7.8  8.9 99.00 99.00 99.00 999 1018.0 999.0 999.0 999.0 99.0 99.00
2021 09 30 14 00 324  8.1  9.0 99.00 99.00 99.00 999 1018.1 999.0 999.0 999.0 99.0 99.00
2021 09 30 15 00 351  7.8  9.1 99.00 99.00 99.00 999 1017.9 999.0 999.0 999.0 99.0 99.00
2021 09 30 16 00 323  8.4  9.2 99.00 99.00 99.00 999 1017.8 999.0 999.0 999.0 99.0 99.00
2021 09 30 17 00 325  6.1  7.0 99.00 99.00 99.00 999 1018.0 999.0 999.0 999.0 99.0 99.00
2021 09 30 18 00 321  6.6  7.8 99.00 99.00 99.00 999 1017.8 999.0 999.0 999.0 99.0 99.00
2021 09 30 19 00 329  7.8  8.3 99.00 99.00 99.00 999 1017.7 999.0 999.0 999.0 99.0 99.00
2021 09 30 20 00 337  6.8  7.5 99.00 99.00 99.00 999 1018.0 999.0 999.0 999.0 99.0 99.00
2021 09 30 21 00 326 10.0 11.6 99.00 99.00 99.00 999 1018.3 999.0 999.0 999.0 99.0 99.00
2021 09 30 22 00 317  8.4 10.0 99.00 99.00 99.00 999 1019.2 999.0 999.0 999.0 99.0 99.00
2021 09 30 23 00 330  7.3  8.0 99.00 99.00 99.00 999 1019.8 999.0 999.0 999.0 99.0 99.00
2021 10 01 00 00 318  8.3  9.4 99.00 99.00 99.00 999 1020.4 999.0 999.0 999.0 99.0 99.00
2021 10 01 01 00 334  8.0  8.5 99.00 99.00 99.00 999 1020.6 999.0 999.0 999.0 99.0 99.00
2021 10 01 02 00 335  9.7 11.0 99.00 99.00 99.00 999 1020.7 999.0 999.0 999.0 99.0 99.00
2021 10 01 03 00 332  9.6 11.2 99.00 99.00 99.00 999 1020.8 999.0 999.0 999.0 99.0 99.00
2021 10 01 04 00 331  8.8  9.7 99.00 99.00 99.00 999 1020.8 999.0 999.0 999.0 99.0 99.00
2021 10 01 05 00 339  8.3  9.2 99.00 99.00 99.00 999 1020.7 999.0 999.0 999.0 99.0 99.00
2021 10 01 06 00 332  8.6  9.8 99.00 99.00 99.00 999 1020.8 999.0 999.0 999.0 99.0 99.00
2021 10 01 07 00 336  8.1  9.0 99.00 99.00 99.00 999 1020.9 999.0 999.0 999.0 99.0 99.00
2021 10 01 08 00 337  8.6  9.4 99.00 99.00 99.00 999 1021.0 999.0 999.0 999.0 99.0 99.00
2021 10 01 09 00 337  8.1  9.1 99.00 99.00 99.00 999 1021.5 999.0 999.0 999.0 99.0 99.00
2021 10 01 10 00 336  8.0  8.7 99.00 99.00 99.00 999 1022.1 999.0 999.0 999.0 99.0 99.00
2021 10 01 11 00 335  6.9  8.1 99.00 99.00 99.00 999 1022.5 999.0 999.0 999.0 99.0 99.00
2021 10 01 12 00 332  7.9  8.8 99.00 99.00 99.00 999 1022.7 999.0 999.0 999.0 99.0 99.00
2021 10 01 13 00 331  6.5  7.2 99.00 99.00 99.00 999 1023.5 999.0 999.0 999.0 99.0 99.00
2021 10 01 14 00 334  5.1  6.2 99.00 99.00 99.00 999 1023.5 999.0 999.0 999.0 99.0 99.00
2021 10 01 15 00 342  4.2  5.0 99.00 99.00 99.00 999 1023.2 999.0 999.0 999.0 99.0 99.00
2021 10 01 16 00 273  2.5  3.1 99.00 99.00 99.00 999 1023.0 999.0 999.0 999.0 99.0 99.00
2021 10 01 17 00 237  4.2  5.0 99.00 99.00 99.00 999 1022.7 999.0 999.0 999.0 99.0 99.00
2021 10 01 18 00 246  7.1  7.5 99.00 99.00 99.00 999 1022.1 999.0 999.0 999.0 99.0 99.00
2021 10 01 19 00 232  7.9  8.6 99.00 99.00 99.00 999 1021.8 999.0 999.0 999.0 99.0 99.00
2021 10 01 20 00 236  7.7  8.4 99.00 99.00 99.00 999 1021.7 999.0 999.0 999.0 99.0 99.00
2021 10 01 21 00 315  4.4  5.8 99.00 99.00 99.00 999 1021.8 999.0 999.0 999.0 99.0 99.00
2021 10 01 22 00 314  5.5  6.1 99.00 99.00 99.00 999 1022.1 999.0 999.0 999.0 99.0 99.00
2021 10 01 23 00 293  6.6  7.3 99.00 99.00 99.00 999 1022.6 999.0 999.0 999.0 99.0 99.00
2021 10 02 00 00 296  6.8  7.7 99.00 99.00 99.00 999 1022.9 999.0 999.0 999.0 99.0 99.00
2021 10 02 01 00 288  6.8  7.8 99.00 99.00 99.00 999 1023.2 999.0 999.0 999.0 99.0 99.00
2021 10 02 02 00 297  7.3  7.7 99.00 99.00 99.00 999 1023.3 999.0 999.0 999.0 99.0 99.00
2021 10 02 03 00 300  5.9  6.4 99.00 99.00 99.00 999 1023.4 999.0 999.0 999.0 99.0 99.00
2021 10 02 04 00 308  6.0  6.5 99.00 99.00 99.00 999 1023.2 999.0 999.0 999.0 99.0 99.00
2021 10 02 05 00 308  5.2  6.1 99.00 99.00 99.00 999 1022.9 999.0 999.0 999.0 99.0 99.00
2021 10 02 06 00 309  4.5  5.3 99.00 99.00 99.00 999 1022.8 999.0 999.0 999.0 99.0 99.00
2021 10 02 07 00 302  4.2  4.5 99.00 99.00 99.00 999 1022.5 999.0 999.0 999.0 99.0 99.00
2021 10 02 08 00 264  3.6  3.9 99.00 99.00 99.00 999 1022.2 999.0 999.0 999.0 99.0 99.00
2021 10 02 09 00 285  4.1  4.8 99.00 99.00 99.00 999 1022.4 999.0 999.0 999.0 99.0 99.00
2021 10 02 10 00 265  5.0  5.7 99.00 99.00 99.00 999 1022.3 999.0 999.0 999.0 99.0 99.00
2021 10 02 11 00 247  5.5  6.0 99.00 99.00 99.00 999 1022.0 999.0 999.0 999.0 99.0 99.00
2021 10 02 12 00 254  6.9  7.7 99.00 99.00 99.00 999 1022.3 999.0 999.0 999.0 99.0 99.00
2021 10 02 13 00 278  8.4  9.3 99.00 99.00 99.00 999 1022.2 999.0 999.0 999.0 99.0 99.00
2021 10 02 14 00 263  9.7 10.2 99.00 99.00 99.00 999 1021.7 999.0 999.0 999.0 99.0 99.00
2021 10 02 15 00 258  8.8  9.5 99.00 99.00 99.00 999 1021.2 999.0 999.0 999.0 99.0 99.00
2021 10 02 16 00 252  9.3  9.8 99.00 99.00 99.00 999 1020.8 999.0 999.0 999.0 99.0 99.00
2021 10 02 17 00 242 10.4 11.4 99.00 99.00 99.00 999 1020.0 999.0 999.0 999.0 99.0 99.00
2021 10 02 18 00 238 12.5 13.3 99.00 99.00 99.00 999 1018.5 999.0 999.0 999.0 99.0 99.00
2021 10 02 19 00 243  9.8 10.5 99.00 99.00 99.00 999 1018.6 999.0 999.0 999.0 99.0 99.00
2021 10 02 20 00 248  9.5 10.0 99.00 99.00 99.00 999 1018.1 999.0 999.0 999.0 99.0 99.00
2021 10 02 21 00 231 10.1 10.9 99.00 99.00 99.00 999 1017.7 999.0 999.0 999.0 99.0 99.00
2021 10 02 22 00 237  9.8 10.7 99.00 99.00 99.00 999 1017.4 999.0 999.0 999.0 99.0 99.00
2021 10 02 23 00 235  9.8 10.3 99.00 99.00 99.00 999 1017.3 999.0 999.0 999.0 99.0 99.00
2021 10 03 00 00 234  9.3 10.1 99.00 99.00 99.00 999 1017.5 999.0 999.0 999.0 99.0 99.00
2021 10 03 01 00 236 14.0 15.2 99.00 99.00 99.00 999 1016.7 999.0 999.0 999.0 99.0 99.00
2021 10 03 02 00 240 11.3 12.2 99.00 99.00 99.00 999 1017.0 999.0 999.0 999.0 99.0 99.00
2021 10 03 03 00 257 11.8 12.9 99.00 99.00 99.00 999 1017.3 999.0 999.0 999.0 99.0 99.00
2021 10 03 04 00 258  9.3 10.6 99.00 99.00 99.00 999 1017.5 999.0 999.0 999.0 99.0 99.00
2021 10 03 05 00 253  7.5  8.1 99.00 99.00 99.00 999 1017.3 999.0 999.0 999.0 99.0 99.00
2021 10 03 06 00 250  7.5  8.1 99.00 99.00 99.00 999 1017.2 999.0 999.0 999.0 99.0 99.00
2021 10 03 07 00 260  7.6  8.2 99.00 99.00 99.00 999 1016.9 999.0 999.0 999.0 99.0 99.00
2021 10 03 08 00 264  7.5  7.9 99.00 99.00 99.00 999 1016.7 999.0 999.0 999.0 99.0 99.00
2021 10 03 09 00 268  5.4  5.9 99.00 99.00 99.00 999 1016.5 999.0 999.0 999.0 99.0 99.00
2021 10 03 10 00 231  4.8  5.3 99.00 99.00 99.00 999 1016.5 999.0 999.0 999.0 99.0 99.00
2021 10 03 11 00 237  5.9  6.4 99.00 99.00 99.00 999 1016.4 999.0 999.0 999.0 99.0 99.00
2021 10 03 12 00 232  5.6  5.8 99.00 99.00 99.00 999 1016.4 999.0 999.0 999.0 99.0 99.00
2021 10 03 13 00 231  4.8  5.2 99.00 99.00 99.00 999 1016.6 999.0 999.0 999.0 99.0 99.00
2021 10 03 14 00 240  4.9  5.3 99.00 99.00 99.00 999 1016.6 999.0 999.0 999.0 99.0 99.00
2021 10 03 15 00 252  3.8  4.2 99.00 99.00 99.00 999 1016.7 999.0 999.0 999.0 99.0 99.00
2021 10 03 16 00 231  4.6  5.3 99.00 99.00 99.00 999 1016.3 999.0 999.0 999.0 99.0 99.00
2021 10 03 17 00 239  6.3  6.7 99.00 99.00 99.00 999 1016.0 999.0 999.0 999.0 99.0 99.00
2021 10 03 18 00 221  3.7  4.0 99.00 99.00 99.00 999 1015.5 999.0 999.0 999.0 99.0 99.00
2021 10 03 19 00 231  4.4  5.0 99.00 99.00 99.00 999 1015.0 999.0 999.0 999.0 99.0 99.00
2021 10 03 20 00 224  5.8  6.2 99.00 99.00 99.00 999 1014.5 999.0 999.0 999.0 99.0 99.00
2021 10 03 21 00 228  6.4  6.8 99.00 99.00 99.00 999 1014.5 999.0 999.0 999.0 99.0 99.00
2021 10 03 22 00 232  4.2  4.5 99.00 99.00 99.00 999 1014.8 999.0 999.0 999.0 99.0 99.00
2021 10 03 23 00 235  3.0  3.4 99.00 99.00 99.00 999 1015.2 999.0 999.0 999.0 99.0 99.00
2021 10 04 00 00  40  4.4  5.1 99.00 99.00 99.00 999 1015.3 999.0 999.0 999.0 99.0 99.00
2021 10 04 01 00  45  5.7  6.1 99.00 99.00 99.00 999 1015.4 999.0 999.0 999.0 99.0 99.00
2021 10 04 02 00  21  5.7  6.1 99.00 99.00 99.00 999 1016.1 999.0 999.0 999.0 99.0 99.00
2021 10 04 03 00  39  7.6  8.0 99.00 99.00 99.00 999 1015.6 999.0 999.0 999.0 99.0 99.00
2021 10 04 04 00  59  6.3  6.8 99.00 99.00 99.00 999 1015.7 999.0 999.0 999.0 99.0 99.00
2021 10 04 05 00  52  6.7  7.0 99.00 99.00 99.00 999 1015.7 999.0 999.0 999.0 99.0 99.00
2021 10 04 06 00  47  7.5  7.8 99.00 99.00 99.00 999 1015.6 999.0 999.0 999.0 99.0 99.00
2021 10 04 07 00  52  7.2  7.9 99.00 99.00 99.00 999 1015.7 999.0 999.0 999.0 99.0 99.00
2021 10 04 08 00  69  6.5  6.8 99.00 99.00 99.00 999 1015.4 999.0 999.0 999.0 99.0 99.00
2021 10 04 09 00  68  6.4  6.8 99.00 99.00 99.00 999 1015.5 999.0 999.0 999.0 99.0 99.00
2021 10 04 10 00  49  6.0  6.5 99.00 99.00 99.00 999 1016.3 999.0 999.0 999.0 99.0 99.00
2021 10 04 11 00  66  5.8  6.2 99.00 99.00 99.00 999 1016.7 999.0 999.0 999.0 99.0 99.00
2021 10 04 12 00  79  9.9 10.6 99.00 99.00 99.00 999 1016.7 999.0 999.0 999.0 99.0 99.00
2021 10 04 13 00  87 11.2 12.0 99.00 99.00 99.00 999 1017.0 999.0 999.0 999.0 99.0 99.00
2021 10 04 14 00  83 11.0 11.7 99.00 99.00 99.00 999 1017.3 999.0 999.0 999.0 99.0 99.00
2021 10 04 15 00  76  7.8  8.7 99.00 99.00 99.00 999 1018.3 999.0 999.0 999.0 99.0 99.00
2021 10 04 16 00  79  7.1  7.5 99.00 99.00 99.00 999 1018.7 999.0 999.0 999.0 99.0 99.00
2021 10 04 17 00  66  8.0  8.6 99.00 99.00 99.00 999 1018.6 999.0 999.0 999.0 99.0 99.00
2021 10 04 18 00  66 10.5 11.5 99.00 99.00 99.00 999 1018.3 999.0 999.0 999.0 99.0 99.00
2021 10 04 19 00  75 11.4 13.0 99.00 99.00 99.00 999 1018.2 999.0 999.0 999.0 99.0 99.00
2021 10 04 20 00  74 11.7 13.0 99.00 99.00 99.00 999 1018.2 999.0 999.0 999.0 99.0 99.00
2021 10 04 21 00  74 11.1 12.0 99.00 99.00 99.00 999 1018.6 999.0 999.0 999.0 99.0 99.00
2021 10 04 22 00  75 11.4 12.8 99.00 99.00 99.00 999 1018.7 999.0 999.0 999.0 99.0 99.00
2021 10 04 23 00  69  9.4 10.3 99.00 99.00 99.00 999 1019.5 999.0 999.0 999.0 99.0 99.00
2021 10 05 00 00  79 11.5 12.3 99.00 99.00 99.00 999 1019.7 999.0 999.0 999.0 99.0 99.00
2021 10 05 01 00  67 11.2 12.3 99.00 99.00 99.00 999 1019.7 999.0 999.0 999.0 99.0 99.00
2021 10 05 02 00  71 10.4 11.1 99.00 99.00 99.00 999 1020.1 999.0 999.0 999.0 99.0 99.00
2021 10 05 03 00  66 10.0 11.0 99.00 99.00 99.00 999 1020.0 999.0 999.0 999.0 99.0 99.00
2021 10 05 04 00  62  9.5 10.2 99.00 99.00 99.00 999 1020.0 999.0 999.0 999.0 99.0 99.00
2021 10 05 05 00  42 10.0 11.3 99.00 99.00 99.00 999 1019.9 999.0 999.0 999.0 99.0 99.00
2021 10 05 06 00  30 11.2 11.9 99.00 99.00 99.00 999 1019.9 999.0 999.0 999.0 99.0 99.00
2021 10 05 07 00  20 11.6 13.1 99.00 99.00 99.00 999 1019.8 999.0 999.0 999.0 99.0 99.00
2021 10 05 08 00  26 11.5 13.1 99.00 99.00 99.00 999 1019.7 999.0 999.0 999.0 99.0 99.00
2021 10 05 09 00  26 12.0 13.3 99.00 99.00 99.00 999 1020.4 999.0 999.0 999.0 99.0 99.00
2021 10 05 10 00  27 11.3 12.4 99.00 99.00 99.00 999 1021.0 999.0 999.0 999.0 99.0 99.00
2021 10 05 11 00   6  8.2  9.0 99.00 99.00 99.00 999 1022.3 999.0 999.0 999.0 99.0 99.00
2021 10 05 12 00   5  8.8 10.1 99.00 99.00 99.00 999 1022.6 999.0 999.0 999.0 99.0 99.00
2021 10 05 13 00  16  9.9 11.0 99.00 99.00 99.00 999 1022.9 999.0 999.0 999.0 99.0 99.00
2021 10 05 14 00  17  9.1 10.1 99.00 99.00 99.00 999 1023.7 999.0 999.0 999.0 99.0 99.00
2021 10 05 15 00  20  8.9  9.8 99.00 99.00 99.00 999 1024.2 999.0 999.0 999.0 99.0 99.00
2021 10 05 16 00  13  8.6  9.8 99.00 99.00 99.00 999 1024.4 999.0 999.0 999.0 99.0 99.00
2021 10 05 17 00  13  8.8  9.4 99.00 99.00 99.00 999 1024.0 999.0 999.0 999.0 99.0 99.00
2021 10 05 18 00   9  7.4  8.0 99.00 99.00 99.00 999 1024.1 999.0 999.0 999.0 99.0 99.00
2021 10 05 19 00  19  7.0  7.6 99.00 99.00 99.00 999 1024.4 999.0 999.0 999.0 99.0 99.00
2021 10 05 20 00   2  7.7  8.2 99.00 99.00 99.00 999 1024.4 999.0 999.0 999.0 99.0 99.00
2021 10 05 21 00   6  8.8  9.7 99.00 99.00 99.00 999 1024.6 999.0 999.0 999.0 99.0 99.00
2021 10 05 22 00  11  7.4  8.1 99.00 99.00 99.00 999 1025.5 999.0 999.0 999.0 99.0 99.00
2021 10 05 23 00   2  7.5  8.5 99.00 99.00 99.00 999 1026.1 999.0 999.0 999.0 99.0 99.00
2021 10 06 00 00   5  7.4  8.7 99.00 99.00 99.00 999 1026.3 999.0 999.0 999.0 99.0 99.00
2021 10 06 01 00   1  6.7  7.2 99.00 99.00 99.00 999 1027.1 999.0 999.0 999.0 99.0 99.00
2021 10 06 02 00   3  6.8  7.9 99.00 99.00 99.00 999 1027.3 999.0 999.0 999.0 99.0 99.00
2021 10 06 03 00   0  7.2  7.9 99.00 99.00 99.00 999 1027.7 999.0 999.0 999.0 99.0 99.00
2021 10 06 04 00   1  7.3  7.8 99.00 99.00 99.00 999 1027.5 999.0 999.0 999.0 99.0 99.00
2021 10 06 05 00   1  6.5  7.2 99.00 99.00 99.00 999 1027.6 999.0 999.0 999.0 99.0 99.00
2021 10 06 06 00   7  5.6  5.9 99.00 99.00 99.00 999 1027.6 999.0 999.0 999.0 99.0 99.00
2021 10 06 07 00 357  5.4  6.2 99.00 99.00 99.00 999 1027.5 999.0 999.0 999.0 99.0 99.00
